duration,artist_familiarity,artist_hotttnesss,tempo,loudness,key,time_signature,end_of_fade_in,mode,start_of_fade_out,song_hotttnesss
231.57506,0.679519208,0.491828704,186.138,30.387,2,4,0.636,0,213.188,0.401502463
385.25342,0.62117047,0.218936415,93.346,6.838,8,3,0.496,1,370.707,0.548312704
285.88363,0.440804614,0.312639609,130.023,6.604,6,4,0.189,1,278.901,0.21282923
150.15138,0.627917468,0.473918437,91.357,3.778,11,4,0.223,1,147.998,0.551651693
354.19383,0.630928608,0.461558452,135.57,12.183,11,4,0.177,0,340.927,0.215080319
228.23138,0.444926413,0.344814469,111.995,5.446,7,4,0,1,221.234,0.299877488
147.77424,0.411904978,0.354996926,100.618,10.819,5,5,0.322,1,142.251,0.345802234
313.36444,0.548185196,0.361105938,88.336,3.944,2,4,0.282,0,310.34,0.482137585
215.01342,0.540862602,0.482490972,141.964,12.066,8,4,0.311,1,209.816,0.266955186
321.2273,0.679011869,0.360871465,182.01,5.388,4,4,0.107,0,314.897,0.503899672
221.30893,0.538346827,0.362419612,47.96,9.095,7,4,0,1,214.965,0.541492989
193.72363,0.469018735,0.333432327,135.045,5.548,8,1,0.34,1,182.892,0.334706549
203.7024,0.424223135,0.344959866,123.522,6.548,7,4,0,1,203.702,0.400039657
299.31057,0.646401652,0.423300013,165.278,5.157,7,4,0.065,1,294.446,0.367273416
206.52363,0.491238422,0.34866477,106.499,10.599,0,1,0.282,1,198.682,0.621568232
516.362,0.031013499,0,135.189,12.969,0,7,0.223,1,468.329,0.24
473.49506,0.598739119,0.351675722,115.405,17.276,5,1,0,1,421.268,0.215080319
166.86975,0.770040695,0.543681107,94.971,9.309,8,4,0.102,0,164.281,0.818941494
319.39873,0.40724312,0.315617064,113.097,13.157,0,4,0.357,1,309.081,0.265861049
235.80689,0.602159673,0.426328684,176.591,9.139,2,4,0.657,1,227.08,0.494489518
197.90322,0.838924311,0.607792751,119.744,5.431,6,1,0,1,197.903,0.639564766
114.07628,0.643016666,0.461517204,75.11,13.347,9,1,0,1,104.96,0.489038209
564.29669,0.164853301,0,90.582,28.416,11,1,2.171,0,555.99,0.2
448.54812,0.681090692,0.488536125,161.288,5.055,7,4,0,1,448.548,0.588385843
202.21342,0.589694605,0.383863704,89.996,11.224,7,4,0.178,1,195.286,0.585979766
273.84118,0.701118744,0.415441656,87.581,16.963,11,4,32.972,1,259.617,0.239629098
274.54649,0.450053568,0.395352792,103.997,9.213,2,4,0.086,1,269.735,0.525497119
205.40036,0.551682526,0.352338668,104.036,4.129,2,4,0.206,1,201.822,0.358976526
131.10812,0.582129295,0.439880513,91.523,15.001,2,4,2.711,1,116.576,0.375984302
172.59057,0.462642321,0.370057829,82.016,17.075,4,1,0.136,1,162.238,0.30301199
225.41016,0.709010525,0.553566172,130.677,9.531,8,4,0,0,219.858,0.786169126
193.98485,0.831163941,0.57893354,185.063,3.357,1,4,2.908,0,189.057,0.684264217
146.02404,0.503523667,0.355515927,144.538,15.911,0,4,0.462,1,135.372,0.623037476
223.05914,0.620027189,0.440370731,93.011,7.383,2,4,0,1,223.059,0.483977246
294.86975,0.557094505,0.415303643,111.408,7.028,0,4,0.073,1,286.134,0.375984302
161.43628,0.603882792,0.394282621,91.889,25.752,7,4,2.165,1,152.636,0.249065795
292.17914,0.618296844,0.375374819,141.229,24.22,7,4,2.316,1,283.597,0.265861049
196.64934,0.285210316,0.256148645,205.323,16.862,7,4,0.574,0,183.339,0.194632647
298.762,0.56335349,0.36096096,159.986,8.149,5,4,0.171,1,277.734,0.212166837
52.45342,0.214837192,0.24913723,155.954,16.945,3,3,0,1,52.453,0.229144104
94.9024,0.786427083,0.512226738,148.653,19.345,2,5,2.345,1,94.902,0.327736683
212.37506,0.732393863,0.496224349,136.908,8.403,4,4,0.32,1,201.149,0.215080319
170.94485,0.608703568,0.362218957,143.431,11.732,4,1,0.171,1,162.557,0.265861049
198.76526,0.64444361,0.443547553,104.101,8.234,7,1,0.218,1,196.4,0.548678056
209.03138,0.722570574,0.499826314,85.515,6.309,11,4,2.386,1,206.46,0.625411526
291.97016,0.670615396,0.503151606,64.011,25.342,8,1,0.45,1,283.562,0.487492443
283.61098,0.571681627,0.54000775,85.897,7.677,9,4,0,0,269.264,0.802932875
159.4771,0.624573379,0.43870167,117.882,7.325,4,4,0,1,159.477,0.439202489
87.40526,0.695416519,0.412110495,102.399,17.253,5,4,0,1,87.405,0.565451012
229.32853,0.586021472,0.367317842,99.984,7.973,4,4,2.392,1,222.61,0.511424326
185.99138,0.840651579,0.582205564,146.053,9.168,9,4,0.241,1,180.599,0.572593045
214.49098,0.607105153,0.424558129,200.016,9.114,0,4,0.148,1,210.872,0.562795595
335.5424,0.713782886,0.529166983,184.004,9.277,0,4,0,1,324.899,0.545230294
192.65261,0.597281478,0.39846996,160.011,13.781,10,4,0.212,0,188.726,0.239629098
228.80608,0.036043617,0,170.017,3.823,7,4,0,1,225.57,0.15
29.57016,0.021492905,0,133.211,9.726,1,4,0.073,1,29.57,0.23
325.92934,0.332330882,0,133.987,5.563,4,4,0,0,315.176,0.299877488
267.38893,0.391693642,0.253281974,98.001,11.179,6,5,0.212,1,243.722,0.374179829
203.31057,0.596764437,0.492187901,100.009,6.452,2,5,0.63,0,199.053,0.747654675
338.05016,0.592797346,0.453629718,71.031,12.769,1,1,0,1,333.369,0.618047726
225.14893,0.612804044,0.372776498,79.261,25.349,5,5,2.49,0,214.338,0.215080319
217.75628,0.534443602,0.333584628,161.899,4.481,1,4,0,1,212.37,0.265861049
207.09832,0.679395051,0.390963612,154.354,4.66,4,4,0.195,1,191.652,0.624833534
153.33832,0.713322147,0.473613189,128.022,8.208,0,4,0,1,145.467,0.646151234
234.57914,0.498663649,0.32188269,91.044,12.452,4,5,0.334,0,230.354,0.243551901
189.54404,0.859873312,0.533085375,162.019,3.753,7,4,0.183,0,176.82,0.622596352
247.77098,0.68108442,0.453371188,150.788,5.652,7,4,0.148,1,242.765,0.304169503
295.3922,0.56952416,0.381467815,130.017,5.113,1,4,0,1,295.392,0.583116495
188.65587,0.840432467,0.64298222,150.077,4.706,0,4,0,0,185.469,0.574693297
159.76444,0.586000058,0.409550595,197.143,3.352,9,7,0,0,159.764,0.407901717
266.39628,0.518310127,0.398181055,144.217,15.135,2,4,0.473,1,255.576,0.597116703
218.04363,0.919517092,0.547940429,73.178,5.672,9,4,3.129,0,211.998,0.466304831
151.87546,0.646922725,0.447858967,123.085,11.298,7,4,0.165,1,149.507,0.419674279
130.66404,0.596602385,0.399186285,130.49,7.204,11,3,0,0,118.544,0.463489662
126.64118,0.809323793,0.488019842,122.47,9.423,1,5,0.467,1,113.615,0.669413098
42.91873,0.629301806,0.450779891,201.541,14.931,6,1,2.752,1,42.919,0.323112121
243.98322,0.673238691,0.479204558,141.118,7.977,2,4,5.445,1,227.753,0.299877488
222.22322,0.710823146,0.479765389,101.694,10.462,9,4,0,1,210.013,0.215080319
197.51138,0.550121326,0.38928061,85.493,12.505,5,7,0,0,187.321,0.520794407
273.24036,0.524719598,0.323122512,121.99,7.417,0,4,0.216,1,261.671,0.401925735
166.32118,0.672680593,0.476389109,81.419,5.13,6,4,0,0,158.662,0.637311276
316.99546,0.748104672,0.545975531,121.966,9.645,8,4,0.305,1,313.197,0.304169503
234.73587,0.485855596,0.362960597,120.049,14.18,0,4,3.466,1,219.893,0.249065795
286.53669,0.49145852,0.381044109,98.513,6.292,1,4,0,0,255.565,0.664542415
207.17669,0.644519692,0.405618982,117.027,6.236,4,4,0,0,197.573,0.764116981
508.89098,0.639436949,0.430942043,109.936,23.577,7,4,0,1,508.891,0.290988179
255.7122,0.751629597,0.550212562,117.661,17.569,0,4,0.264,1,242.898,0.583552099
237.73995,0.821697317,0.601729756,102.724,3.59,1,4,0,1,237.74,0.690473539
351.45098,0.601295442,0.364450594,85.003,8.025,5,4,0.16,0,344.218,0.340922756
232.59383,0.70947262,0.451998594,159.89,10.692,0,1,0,1,219.463,0.215080319
174.99383,0.687429811,0.440715115,100.119,5.189,7,4,0.148,1,165.1,0.563755208
167.23546,0.520553746,0.355974359,157.532,15.622,8,4,0.369,1,160.467,0.405115722
163.91791,0.691850737,0.467885511,119.2,6.028,11,4,0.189,0,153.884,0.551921515
338.442,0.332330882,0,133.983,4.045,11,4,0,0,335.859,0.212045405
229.66812,0.547035734,0.365686606,167.377,9.349,6,4,0.098,1,219.852,0.547952942
185.57342,0.77087265,0.496351409,38.337,14.313,7,4,3.187,1,182.52,0.450762242
289.61914,0.555904123,0.395478861,86.278,9.353,7,4,0,1,279.626,0.58223429
210.70322,0.624573379,0.43870167,115.717,3.103,6,5,0.363,0,210.703,0.304169503
285.83138,0.422413313,0.329220236,165.965,5.977,3,4,0,0,269.172,0.445454525
179.43465,0.4074304,0.31853603,97.571,9.146,11,4,0.149,1,171.381,0.319565987
163.94404,0.552416732,0.481369053,97.52,14.962,5,1,0.142,1,153.681,0.466422912
285.09995,0.915823253,0.665576619,116.512,4.104,1,4,0.366,1,263.663,0.783623854
237.13914,0.592238743,0.401734351,85.263,4.612,1,4,0,1,232.856,0.323112121
456.69832,0.491059446,0.35438469,66.856,18.342,7,4,0.41,1,439.014,0.443291312
269.29587,0.733637825,0.526549035,130.461,5.074,10,4,0.665,1,265.561,0.408110884
205.11302,0.575986601,0.406367593,90.07,8.189,11,4,0.156,1,190.694,0.334706549
227.5522,0.626957723,0.434859589,105.931,3.737,9,4,0.328,0,217.931,0.464923994
225.43628,0.758299704,0.493629438,84.373,7.372,7,5,0.45,1,212.805,0.766174644
188.99546,0.866519754,0.808502137,111.459,10.44,3,4,0,1,180.227,0.506905064
43.38893,0.799689798,0.54441459,122.843,14.866,5,5,2.438,1,43.389,0.702023635
270.05342,0.724813068,0.477178834,118.144,9.364,9,4,0.161,0,258.276,0.544514002
277.73342,0.53528783,0.330297008,128.004,6.326,2,5,0.351,1,267.627,0.651935721
452.25751,0.510660236,0.333770845,168.035,16.685,1,4,16.736,0,430.66,0.262308997
234.16118,0.675003401,0.497304911,96.007,6.135,1,4,0.212,1,228.328,0.413739836
105.84771,0.701441759,0.504307726,112.292,5.152,9,1,0,1,101.715,0.610184713
299.85914,0.752058096,0.48637051,153.819,9.07,9,4,0.2,0,294.011,0.536032112
238.68036,0.64783484,0.472451772,160.887,7.386,9,4,0.185,1,221.896,0.619662672
209.47546,0.838924311,0.607792751,92.685,10.998,4,4,0.479,1,197.457,0.485122364
271.5424,0.624274356,0.418741085,150.529,5.344,2,3,0.159,0,266.043,0.615218693
313.3122,0.649602604,0.413070411,113.746,5.437,1,4,0,0,299.009,0.579416472
255.32036,0.651772659,0.524477184,104.04,4.521,11,4,2.316,1,238.782,0.270775999
275.43465,0.535702528,0.384986117,143.969,11.019,0,4,0,1,275.435,0.304169503
251.08853,0.075124762,0,192.068,10.978,7,4,0,1,251.089,0.22
218.51383,0.634226963,0.443708895,158.754,14.274,9,4,0.401,1,206.408,0.702259767
301.87057,0.590792957,0.394884438,84.56,10.432,0,7,0.409,1,279.667,0.542084763
332.14649,0.741518127,0.52041211,89.346,10.486,5,4,0.258,0,322.943,0.368413733
297.42975,0.513467522,0.383677982,170.238,6.253,11,4,0.078,1,292.508,0.375984302
269.71383,0.520757635,0.404566538,143.137,12.535,0,4,0.165,0,260.278,0.750701198
512.78322,0.567510986,0.430897609,95.002,8.575,11,4,2.664,1,505.655,0.265861049
296.12363,0.520204911,0.361509802,69.147,22.34,2,4,0.525,0,275.4,0.594483379
269.63546,0.768223625,0.712534953,104.038,5.388,10,4,5.283,1,258.461,1
268.69506,0.81444811,0.60797181,94.916,8.053,10,4,0.223,1,251.304,0.758095181
100.70159,0.065327328,0,135.799,9.686,7,4,0,1,90.006,0.23
316.60363,0.732661132,0.458439468,83.646,8.039,6,4,0.235,1,305.4,0.636287224
233.40363,0.439907658,0.311559176,195.874,7.106,7,3,0,1,228.844,0.265861049
348.78649,0.752318643,0.540157744,116.125,12.041,10,4,0.09,1,335.25,0.629476733
188.29016,0.789707049,0.419398461,136.331,4.019,2,4,0,0,184.744,0.693655624
253.07383,0.632559542,0.41168896,130.022,5.529,10,4,0,0,230.818,0.706714939
247.11791,0.69480252,0.561830538,119.897,6.895,3,1,0.628,0,236.071,0.487112195
243.59138,0.609294155,0.373060493,143.143,12.5,0,4,3.077,1,236.304,0.299877488
360.95955,0.820072418,0.710879071,141.78,7.072,8,4,5.103,0,345.53,0.664556227
347.8722,0.632718261,0.436599339,65.658,5.388,8,1,0.159,1,342.413,0.556835556
257.93261,0.471212607,0.340275507,135.929,14.374,9,4,0.537,1,247.391,0.229144104
274.70322,0.497942106,0.341073301,90.64,13.456,2,1,0.392,1,266.292,0.253834736
206.88934,0.501368343,0.355449048,161.991,3.798,8,4,0,1,200.812,0.253834736
290.7424,0.456059155,0.331636878,105.046,11.487,8,4,0,1,272.591,0.193711018
226.69016,0.618765785,0.409134869,128.532,9.237,1,4,0.578,1,213.061,0.327736683
209.84118,0.743129776,0.493566843,98.401,12.466,1,4,0,0,203.726,0.599875581
193.43628,0.833967972,0.576903816,134.221,9.959,9,4,0,1,193.436,0.7015192
232.25424,0.751629597,0.550212562,149.979,7.098,10,4,0.311,1,219.928,0.559472776
219.21914,0.892688611,0.830356766,105.98,4.963,5,4,0,0,216.352,0.652619551
197.642,0.13818761,0.050187639,97.875,8.412,5,4,0,1,197.642,0.24
201.74322,0.597794859,0.418895804,123.788,12.083,3,4,0.478,0,197.004,0.666532379
195.00363,0.522714075,0.385866624,117.141,10.652,9,4,1.031,1,188.912,0.338326641
286.69342,0.489566709,0.414399562,101.779,10.235,1,4,2.415,0,259.373,0.932274163
145.3971,0.806762596,0.580095045,209.695,4.219,10,4,0.115,1,140.614,0.624180159
208.03873,0.497221576,0.373821881,94.854,8.796,0,4,0.09,0,203.831,0.212045405
310.25587,0.583841122,0.371878155,92.872,8.096,8,4,2.815,0,304.089,0.304169503
310.33424,0.646322062,0.460853145,150.068,6.635,2,4,0,0,305.087,0.623622454
252.81261,0.596467745,0.377397659,100.138,4.194,7,4,0,1,250.404,0.535106025
364.38159,0.717991695,0.497711444,87.337,7.759,8,4,5.904,1,355.619,0.665930147
305.3971,0.027457373,0,109.373,10.516,4,5,0.194,0,296.954,0.22
169.63873,0.552635096,0.324277249,145.48,7.344,1,4,0,0,162.122,0.265861049
194.53342,0.546648694,0.382934593,137.237,8.031,5,4,0.359,1,188.093,0.676281395
183.03955,0.542232717,0.341544413,117.125,12.068,0,4,4.928,0,175.404,0.582918458
200.25424,0.43372129,0.259462709,163.759,18.095,7,4,0,1,193.747,0.19065616
296.04526,0.589942099,0.360375719,136.129,5.233,0,4,0,1,287.626,0.666303015
240.3522,0.62812134,0.418946871,189.735,6.681,9,4,0.305,1,226.377,0.327736683
460.56444,0.570208282,0.353566815,79.952,10.351,3,7,0,1,449.591,0.576300659
76.82567,0.622999463,0.458935571,122.887,8.892,9,4,0.2,0,70.798,0.615614234
504.92036,0.606146076,0.438942655,135.015,7.321,1,4,0.217,0,504.92,0.253999077
184.86812,0.191373661,0.257949737,64.905,27.564,0,1,1.052,1,179.798,0.323112121
192.62649,0.679292184,0.431882756,165.763,6.782,0,4,0.316,1,179.322,0.729612115
103.65342,0.637772159,0.540832552,85.199,11.914,7,4,0.31,1,96.52,0.419674279
145.162,0.292031386,0,99.6,12.177,2,4,0.223,1,139.639,0.408110884
711.70567,0.725974866,0.463979514,108.407,13.186,7,3,0.125,1,698.009,0.386790177
241.8673,0.520204911,0.361509802,88.479,25.266,9,3,0.485,1,221.362,0.473346541
191.13751,0.233440456,0.42356389,162.944,3.649,1,4,0.189,1,178.358,0.239629098
261.09342,0.582460567,0.38479891,141.052,11.81,7,4,0.172,1,255.803,0.251902189
479.76444,0.790696466,0.508177085,129.993,5.84,11,4,0,0,471.899,0.576002203
101.45914,0.744641246,0.579988982,96.714,8.027,3,5,0,1,101.459,0.524822258
160.46975,0.632856419,0.428980521,194.107,4.948,1,4,0.183,1,149.687,0.355285536
91.37587,0.594832624,0.378649979,119.729,20.823,11,4,4.383,1,91.376,0.405115722
231.18322,0.651772659,0.524477184,131.989,9.424,11,4,0.328,1,225.669,0.215080319
266.57914,0.689494765,0.35590563,93.203,7.993,6,4,0.507,1,257.701,0.270775999
195.73506,0.593226735,0.363563852,90.545,4.939,1,4,2.995,0,191.64,0.541960901
223.00689,0.870033797,0.54632612,113.846,3.807,9,4,0.326,1,215.197,0.457447167
249.93914,0.511663445,0.409778998,143.869,15.506,3,4,0.174,1,242.19,0.2391456
350.11873,0.659251521,0.399431544,147.941,7.973,10,4,0.067,0,340.968,0.597597786
168.77669,0.375195664,0.355707867,129.169,11.724,9,4,8.104,1,158.61,0.212045405
255.13751,0.920959645,0.752794435,87.522,8.061,2,4,0.34,0,250.712,0.732895806
240.27383,0.589483406,0.376745429,121.967,7.397,9,4,0.334,1,233.68,0.610457375
105.69098,0.852569498,0.701404766,125.804,12.415,8,4,0,0,102.801,0.355285536
231.44444,0.643544997,0.670106173,87.003,5.537,7,4,0.544,1,219.417,0.524822258
116.45342,0.823548253,0.507115549,110.182,12.692,9,4,0,0,106.69,0.789583417
148.24444,0.495066661,0.372179878,87.644,13.4,4,4,0.316,1,140.655,0.229144104
312.55465,0.736677413,0.526182556,130.345,6.61,11,4,2.003,1,302.364,0.70450408
255.39873,0.505602748,0.345717932,160.828,10.285,7,4,0.311,1,244.303,0.334706549
254.27546,0.755077151,0.563763752,125.062,3.828,6,4,3.825,0,245.429,0.596571198
199.49669,0.559317502,0.437001919,159.337,9.113,7,4,0.357,1,179.751,0.248418733
301.50485,0.858270678,0.515325301,163.57,5.104,6,4,0,0,286.598,0.499445835
262.16444,0.590692918,0.452817838,204.255,12.541,9,7,0.165,1,249.969,0.250732375
245.52444,0.687489437,0.514206403,137.89,7.956,10,4,0.792,0,241.621,0.436751763
240.69179,0.679292184,0.431882756,124.218,6.142,2,4,0.235,1,228.513,0.655953232
169.82159,0.546310424,0.30991934,97.874,8.985,10,4,0.316,1,166.847,0.236216279
297.66485,0.453600539,0.350803574,87.999,6.066,4,4,0.084,0,293.744,0.212045405
253.59628,0.540032834,0.35697026,164.024,5.768,11,4,2.746,1,241.209,0.265861049
223.29424,0.778534708,0.490768669,116.896,6.8,11,4,0,0,212.376,0.779756966
98.14159,0.645192339,0.47122433,109.107,13.278,9,1,0.522,1,92.874,0.525497119
213.34159,0.902062927,0.554633231,140.046,10.027,2,4,0.151,1,208.091,0.664151703
252.9171,0.673238691,0.479204558,143.14,16.118,5,4,0.131,1,240.994,0.561469137
245.36771,0.679793556,0.489458258,155.521,6.913,1,1,2.09,0,238.08,0.394394856
268.25098,0.510993042,0.379222861,106.229,9.022,4,4,0.207,0,260.064,0.212045405
161.67138,0.593420296,0.407283888,170.987,12.575,2,4,2.664,1,148.097,0.265861049
386.48118,0.770847751,0.452102265,90.514,7.357,7,1,0.136,1,382.392,0.518418707
230.66077,0.614870934,0.628246419,159.886,6.145,6,4,0.322,1,217.275,0.38293509
139.91138,0.25014817,0.124010097,168.628,10.115,5,1,0.142,0,134.67,0.229144104
252.18567,0.613029291,0.378644569,124.094,6.623,6,4,0,0,235.595,0.482804276
278.02077,0.772670726,0.471170681,133.985,5.914,10,4,0,0,273.055,0.334706549
240.19546,0.690257596,0.419028046,141.925,5.632,9,4,0,1,230.847,0.439202489
175.96036,0.79309437,0.568491815,140.618,1.983,7,4,0,1,172.542,0.651569826
199.99302,0.62136191,0.395073819,180.017,5.932,1,4,0,0,194.566,0.375984302
272.87465,0.834538586,0.477310881,148.017,11.531,0,4,6.31,0,264.429,0.304169503
137.19465,0.547325147,0.359709363,119.441,11.737,5,4,0.479,1,131.866,0.628296796
182.282,0.516323199,0.348371647,104.131,11.281,5,4,0,1,175.334,0.287643396
331.36281,0.670615396,0.503151606,87.94,30.285,0,4,2.212,1,315.751,0.459724988
191.03302,0.403687507,0.339408486,90.336,17.528,6,3,0.966,0,184.105,0.270775999
308.74077,0.657826293,0.446170543,198.464,3.217,8,4,0.16,1,308.741,0.652436655
344.94649,0.600704001,0.385851304,127.677,22.646,3,1,0,1,344.946,0.39407153
143.62077,0.4575333,0.415353711,97.341,9.912,0,4,0,1,134.809,0.392008771
219.45424,0.683771102,0.513300123,90.191,10.488,5,4,8.127,1,207.499,0.531722098
239.882,0.858677442,0.618219159,112.918,3.469,2,4,0,0,216.52,0.650041838
228.67546,0.675203997,0.479308951,92.526,7.894,7,4,0.38,1,214.216,0.38293509
321.72363,0.744641246,0.579988982,130.685,7.042,9,4,0,1,303.084,0.635039944
260.28363,0.698977346,0.394107804,134.012,6.046,8,4,0,1,251.617,0.782452966
261.72036,0.655359115,0.405031298,96.171,9.621,7,4,2.479,1,253.115,0.215080319
235.20608,0.822908534,0.572027854,80.865,7.004,2,4,0.136,1,225.855,0.485296593
269.29587,0.549395619,0.379408535,136.749,23.109,3,3,0,1,258.154,0.265861049
236.01587,0.453600539,0.350803574,85.073,11.38,0,3,2.339,1,221.205,0.340922756
219.84608,0.643544997,0.670106173,118.077,5.271,7,3,0.136,1,208.776,0.573019828
235.72853,0.731065756,0.509878708,217.13,5.09,10,4,0,1,223.016,0.627363448
252.86485,0.570825323,0.403588238,113.968,11.166,4,4,0,0,244.187,0.386790177
317.49179,0.642870713,0.463391452,108.377,3.696,6,4,0,0,317.492,0.702102057
200.12363,0.847081688,0.625080481,184.591,7.679,6,3,0.247,1,187.611,0.875510884
152.65914,0.603602148,0.409484253,91.018,6.818,2,4,0.328,1,144.126,0.547324832
384.522,0.566329185,0.382549929,119.788,9.703,1,4,0,1,357.065,0.265861049
140.01587,0.382082405,0.290206823,72.74,9.906,0,7,0.34,0,132.452,0.501726082
297.66485,0.772871995,0.473700501,163.789,24.732,7,1,3.558,0,264.661,0.624833534
199.07873,0.627185249,0.39301573,93.259,5.769,11,4,0.142,1,190.299,0.587322522
211.40853,0.845768866,0.788805935,125.19,5.217,7,4,0.102,1,205.52,0.657074962
274.83383,0.607260129,0.403000799,139.925,10.955,9,4,0.452,1,268.336,0.473912518
36.10077,0.169516762,0.27417478,114.057,14.641,7,3,0,1,36.101,0.19
395.15383,0.508058613,0.372298573,97.115,11.013,9,4,2.63,0,379.025,0.265861049
200.80281,0.682101282,0.424108277,113.781,11.927,11,4,0.152,0,197.027,0.592054388
191.13751,0.504223777,0.377432972,203.773,8.065,11,4,0,0,183.827,0.249065795
236.66893,0.602466476,0.367408575,119.987,4.561,5,4,0.121,0,226.929,0.231527682
349.33506,0.614870934,0.628246419,127.434,10.271,1,4,0.659,1,331.5,0.664130346
188.26404,0.669371502,0.566912407,89.13,10.002,7,4,0,1,180.471,0.244099686
231.07873,0.557026164,0.320306497,115.934,10.216,9,3,0.212,1,220.456,0.279172345
460.48608,0.563048689,0.34822673,90.861,6.846,5,4,0.427,1,451.826,0.358976526
223.26812,0.475721567,0.398373123,102.134,18.619,9,4,0,1,204.777,0.375984302
161.20118,0.046062537,0.395478861,68.055,16.314,5,7,0.16,0,152.752,0.4316542
365.24363,0.696816892,0.482100019,116.486,9.745,2,4,0.27,0,344.648,0.55820027
143.64689,0.366535112,0.449608088,162.609,12.332,2,4,0.252,0,143.647,0.304169503
343.40526,0.60464469,0.398862597,126.954,11.432,8,4,0.16,1,327.245,0.596176071
189.67465,0.814829656,0.735765693,132.903,12.67,4,1,0.189,1,180.971,0.664228033
222.74567,0.632242851,0.453435791,108.054,14.519,4,3,0.293,1,216.776,0.566707642
95.86893,0.544483877,0.403250466,162.653,11.026,8,4,3.32,1,93.205,0.270775999
242.88608,0.439809783,0.271597251,119.048,7.694,0,4,0.345,1,236.826,0.382893364
244.34893,0.496436796,0.299935295,78.571,8.163,10,4,0.235,0,232.797,0.243307018
160.31302,0.378013152,0.339408486,159.848,15.783,5,4,0.258,1,151.412,0.304169503
254.98077,0.592238743,0.401734351,120.2,6.258,6,3,0,1,249.539,0.444401715
224.80934,0.646527637,0.333649141,94.939,15.567,7,7,0.165,1,213.914,0.413739836
323.36934,0.46626221,0.369609835,107.329,6.563,2,4,0.102,1,309.162,0.396700138
185.83465,0.596895543,0.365951048,167.48,9.742,5,4,0.334,0,176.704,0.450992312
210.6771,0.484463044,0.342537003,107.983,6.045,5,3,0.218,1,197.375,0.383934684
352.96608,0.844085061,0.71366982,85.239,7.483,9,4,0.113,1,340.968,0.710365671
195.082,0.274432948,0.26622954,76.161,14.883,10,3,1.055,1,189.231,0.266955186
225.14893,0.674854147,0.463757784,91.162,9.833,2,4,1.065,1,213.664,0.304169503
136.77669,0.659944919,0.434696913,137.277,6.856,4,1,0.527,1,132.725,0.215080319
231.60118,0.611555834,0.349776895,151.939,6.668,7,4,0.287,1,221.321,0.265861049
191.73832,0.583443024,0.385787615,142.066,8.814,7,4,0.243,1,185.498,0.495421502
216.81587,0.595100752,0.345015639,100.008,10.448,10,5,0,0,204.127,0.6903178
232.14975,0.570609658,0.389877126,98.07,9.994,10,4,0.369,1,223.655,0.212045405
154.85342,0.816998189,0.512229189,201.566,5.573,8,4,0,1,150.999,0.749313511
227.73506,0.592472073,0.420627401,110.47,5.844,4,4,2.746,0,215.435,0.394394856
135.83628,0.778142723,0.547746275,139.826,8.015,0,4,0.285,1,135.836,0.413739836
190.14485,0.822034962,0.47701979,116.036,5.59,9,1,0,1,170.62,0.658241437
185.7824,0.566013954,0.463771722,101.04,10.316,11,4,0.352,1,175.177,0.265861049
186.46159,0.906619152,0.563403566,160.938,6.244,2,1,0,0,183.118,0.241655252
235.62404,0.524821393,0.362162159,159.083,8.48,0,4,0.329,1,229.645,0.525497119
206.13179,0.596593623,0.370036794,144.438,15.799,5,4,0,1,195.779,0.355285536
292.98893,0.737893872,0.515597568,173.903,5.036,0,4,0,1,285.571,0.521659258
288.60036,0.638073376,0.417967347,86.903,19.744,1,5,0.25,0,283.864,0.417641648
72.77669,0.635087811,0.406508249,33.009,41.691,2,1,0,1,67.663,0.541551998
289.30567,0.614275843,0.398633286,124.152,6.569,3,4,0.461,0,285.559,0.463849078
105.42975,0.710531388,0.433728781,93.161,6.5,8,4,0,1,105.43,0.561692411
398.15791,0.915823253,0.665576619,129.974,5.334,7,4,0.218,1,392.632,0.49813159
234.16118,0.608703568,0.362218957,127.257,6.748,0,1,0.148,1,219.15,0.579938252
279.24853,0.702077834,0.330820071,170.038,3.699,11,3,0.148,0,263.059,0.569275651
267.65016,0.77087265,0.496351409,139.018,8.525,2,5,0.195,1,256.342,0.215080319
351.65995,0.486056617,0.289597306,121.95,7.385,6,4,0,1,339.9,0.212045405
305.94567,0.379484458,0.297185687,88.471,8.849,7,7,0.207,1,295.294,0.304169503
50.99057,0.639158708,0.497544085,125.15,24.729,2,4,0.322,1,50.991,0.450992312
254.40608,0.606267927,0.397414663,99.968,4.201,10,4,0.142,0,251.728,0.299877488
125.07383,0.680123829,0.398713948,131.648,23.246,7,1,2.659,1,108.437,0.690815803
187.42812,0.625762202,0.449493483,119.028,9.363,2,4,0.212,1,175.543,0.490808488
131.81342,0.79309437,0.568491815,137.33,5.044,6,4,0.229,0,129.736,0.589946219
144.40444,0.569477757,0.396094372,148.661,7.759,4,1,0.12,0,134.49,0.345802234
173.73995,0.864867842,0.766076164,93,4.192,7,1,0.206,0,171.236,0.327736683
379.11465,0.609819761,0.419967936,115.115,4.431,5,4,0,1,367.74,0.375984302
240.22159,0.420717259,0,112.958,6.691,9,4,5.811,1,231.004,0.207761677
371.25179,0.443930682,0.320427615,112.213,8.931,8,4,0.177,1,359.52,0.253834736
58.40934,0.558481253,0.37632596,141.117,16.28,10,4,0.415,0,58.409,0.405115722
348.99546,0.509037601,0.346672644,85.356,12.53,5,5,0.31,1,320.122,0.405115722
